PLANTAORIGEN_Pesqueria,D_CLIENTE,PESO_NETO,ESTADO,CIUDAD,TIPOTRANSPORTE,target
0,72,0,14,49,6,44
0,64,19240,5,52,5,35
0,43,21650,14,61,5,12
0,229,34890,14,23,5,12
0,72,36290,14,49,5,12
0,227,31170,14,42,5,12
0,43,37140,14,61,5,12
0,137,24490,14,61,5,12
0,137,21210,14,61,5,12
0,61,35970,14,3,5,12
0,61,35970,14,3,5,12
0,124,20910,14,23,5,12
0,103,37790,14,3,5,12
0,227,37520,14,42,5,12
0,227,38220,14,42,5,12
0,69,35540,14,3,5,12
0,72,21560,14,49,5,12
0,266,21500,14,3,5,12
0,69,38900,14,3,5,12
0,229,35430,14,23,5,12
0,84,22400,14,23,5,12
0,38,15100,5,56,5,7
0,269,35400,5,52,5,7
0,13,9380,5,52,5,34
0,213,16130,5,56,5,34
0,139,35810,5,52,5,34
0,213,26470,5,56,5,34
0,139,36760,5,52,5,34
0,139,36760,5,52,5,34
0,228,23220,5,56,5,34
0,25,20370,19,37,5,48
0,80,20370,19,37,5,48
0,85,22340,9,67,5,48
0,36,40820,14,13,5,25
0,61,35080,14,3,5,25
0,61,35080,14,3,5,25
0,227,31540,14,42,5,25
0,266,20960,14,3,5,25
0,84,39740,14,23,5,25
0,227,39530,14,42,5,25
0,43,40620,14,61,5,25
0,96,21440,14,3,5,25
0,84,21370,14,23,5,25
0,84,39060,14,23,5,25
0,84,39000,14,23,5,25
0,84,20950,14,23,5,25
0,69,38700,14,3,5,25
0,69,38700,14,3,5,25
0,227,21810,14,42,5,25
0,69,39250,14,3,5,25
0,72,39430,14,49,5,25
0,227,37340,14,42,5,25
0,84,18710,14,23,5,25
0,84,39070,14,23,5,25
0,227,38920,14,42,5,25
0,84,21290,14,23,5,25
0,84,38680,14,23,5,25
0,79,19530,0,32,5,13
0,61,26440,8,58,5,13
0,137,24200,14,61,5,34
0,82,18570,18,60,5,34
0,124,25460,14,13,5,7
0,215,27300,14,23,5,7
0,215,27300,14,23,5,7
0,215,27300,14,23,5,7
0,215,27300,14,23,5,7
0,123,35420,14,13,5,7
0,123,35420,14,13,5,7
0,123,19430,14,13,5,7
0,63,27470,14,3,5,7
0,123,36950,14,13,5,7
0,123,36950,14,13,5,7
0,63,18120,14,3,5,7
0,123,33690,14,13,5,7
0,123,33690,14,13,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,62,17020,14,3,5,7
0,200,28090,14,13,5,7
0,123,28690,14,13,5,7
0,123,28690,14,13,5,7
0,200,19550,14,13,5,7
0,200,20690,14,13,5,7
0,72,0,14,49,6,44
0,72,0,14,49,6,44
0,69,38030,14,3,5,18
0,109,39610,14,13,5,18
0,200,30210,14,13,5,18
0,36,38850,14,13,5,18
0,61,19080,14,3,5,18
0,268,33770,14,3,5,18
0,84,39120,14,23,5,18
0,227,38640,14,42,5,18
0,227,39410,14,42,5,18
0,84,39660,14,23,5,18
0,72,36470,14,49,5,18
0,137,39770,14,61,5,18
0,72,38650,14,49,5,18
0,200,37140,14,13,5,32
0,72,40300,14,49,7,54
0,266,21120,14,3,7,54
0,36,39720,14,13,7,54
0,36,40000,14,13,7,54
0,227,39600,14,42,7,54
0,69,32650,14,3,7,54
0,28,34630,14,61,7,54
0,227,39160,14,42,7,54
0,227,21860,14,42,7,54
0,84,20810,14,23,7,54
0,84,20950,14,23,7,54
0,137,39220,14,61,7,54
0,84,37450,14,23,7,54
0,137,21520,14,61,7,54
0,84,20960,14,23,7,54
0,54,39010,14,3,7,54
0,84,37610,14,23,7,54
0,84,37690,14,23,7,54
0,61,32530,14,3,7,54
0,61,32530,14,3,7,54
0,137,20370,14,61,7,54
0,84,37630,14,23,7,54
0,227,39830,14,42,7,54
0,120,39890,14,26,7,54
0,120,39890,14,26,7,54
0,227,36320,14,42,7,25
0,43,21150,14,61,7,25
0,43,39930,14,61,7,25
0,72,35800,14,49,7,25
0,137,21220,14,61,7,25
0,44,20960,14,23,7,25
0,84,21160,14,23,7,25
0,227,35680,14,42,7,25
0,36,28790,14,13,7,25
0,84,37210,14,23,7,25
0,105,21920,14,3,7,25
0,112,31340,22,53,7,1
0,112,33570,22,53,7,1
0,139,19470,5,52,7,1
0,112,31560,22,53,7,1
0,112,27720,22,53,7,1
0,13,13700,5,52,7,1
0,13,13700,5,52,7,1
0,13,13700,5,52,7,1
0,112,24030,22,53,7,1
0,228,16620,5,56,7,1
0,137,0,14,61,5,5
0,227,0,14,42,5,5
0,137,0,14,61,5,5
0,28,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,14620,14,61,5,5
0,137,0,14,61,5,5
0,227,0,14,42,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,227,0,14,42,5,5
0,137,0,14,61,5,5
0,227,0,14,42,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,21400,14,61,5,5
0,36,31020,14,13,5,12
0,84,39470,14,23,5,12
0,137,21180,14,61,5,12
0,72,34250,14,49,5,12
0,36,32550,14,13,5,12
0,227,38760,14,42,5,12
0,30,33210,14,13,5,12
0,227,26880,14,42,5,12
0,227,20080,14,42,5,12
0,202,37630,14,23,5,12
0,227,21820,14,42,5,12
0,84,38240,14,23,5,12
0,123,30780,14,61,5,12
0,72,0,14,49,6,44
0,72,0,14,49,6,44
0,227,0,14,42,6,44
0,227,37960,14,42,6,44
0,227,35390,14,42,5,12
0,72,31980,14,49,5,12
0,69,38240,14,3,5,12
0,69,38240,14,3,5,12
0,84,39200,14,23,5,12
0,69,34420,14,3,5,12
0,84,21390,14,23,5,12
0,124,37870,14,23,5,12
0,69,38000,14,3,5,12
0,69,38000,14,3,5,12
0,84,18780,14,23,5,12
0,72,21260,14,49,5,12
0,267,21710,14,63,5,12
0,137,40780,14,61,5,29
0,61,21020,14,3,5,29
0,43,21630,14,61,5,29
0,266,21690,14,3,5,29
0,266,21300,14,3,5,29
0,36,29400,14,13,5,29
0,227,30780,14,42,5,29
0,227,32710,14,42,5,29
0,266,21450,14,3,7,29
0,229,32040,14,23,5,29
0,72,38710,14,49,5,29
0,227,36650,14,42,5,29
0,103,20860,14,3,5,29
0,36,38810,14,13,5,29
0,202,25490,14,23,5,31
0,137,21270,14,61,5,31
0,227,36910,14,42,5,31
0,36,33080,14,13,5,31
0,227,28200,14,42,5,31
0,227,19730,14,42,5,31
0,227,38600,14,42,7,31
0,28,34070,14,61,5,31
0,227,34420,14,42,5,31
0,227,36810,14,42,5,31
0,137,21660,14,61,5,31
0,28,29630,14,61,5,31
0,69,39250,14,3,5,31
0,69,39250,14,3,5,31
0,227,37630,14,42,5,31
0,41,27430,14,55,5,31
0,41,27430,14,55,5,31
0,41,27430,14,55,5,31
0,41,27430,14,55,5,31
0,41,27430,14,55,5,31
0,137,20320,14,61,5,54
0,227,39880,14,42,5,54
0,266,39940,14,3,5,54
0,36,35630,14,13,5,54
0,84,38290,14,23,5,54
0,137,35680,14,61,5,54
0,43,39950,14,61,5,54
0,227,36320,14,42,5,54
0,61,21660,14,3,5,54
0,72,36480,14,49,5,54
0,227,39630,14,42,5,54
0,227,38730,14,42,5,54
0,101,13970,14,3,5,54
0,36,32460,14,13,5,54
0,227,36000,14,42,5,54
0,227,37990,14,42,5,54
0,36,33030,14,13,5,54
0,227,36870,14,42,5,54
0,227,37560,14,42,5,54
0,227,39200,14,42,5,54
0,137,39810,14,61,5,54
0,103,20610,14,3,5,57
0,28,26440,14,61,5,57
0,200,35360,14,13,5,57
0,124,21620,14,23,5,57
0,123,30650,14,13,5,57
0,227,20660,14,42,5,57
0,28,36170,14,61,5,57
0,28,28440,14,61,5,57
0,132,31160,14,61,5,57
0,43,20970,14,61,5,57
0,261,35610,14,3,5,57
0,72,37350,14,49,5,57
0,28,36150,14,61,5,49
0,137,33280,14,61,5,49
0,84,36440,14,23,5,49
0,36,32370,14,13,5,49
0,124,22950,14,23,5,49
0,227,20030,14,42,5,49
0,96,21680,14,3,5,49
0,5,17690,14,61,5,49
0,111,21080,14,23,5,49
0,36,33180,14,13,5,49
0,84,37440,14,23,5,49
0,69,39430,14,3,5,49
0,227,39020,14,42,5,49
0,5,10600,14,61,5,49
0,229,30980,14,23,5,49
0,99,31870,1,39,10,66
0,99,31870,1,39,10,66
0,250,35430,8,58,10,66
0,61,25770,20,28,5,66
0,61,25770,20,28,5,66
0,99,28840,1,39,5,66
0,99,28840,1,39,5,66
0,99,28840,1,39,5,66
0,273,35540,14,49,5,54
0,245,24870,14,13,5,25
0,227,38870,14,42,5,25
0,28,39510,14,61,5,25
0,196,21670,14,3,5,25
0,227,39460,14,42,5,25
0,227,38510,14,42,5,25
0,227,37190,14,42,5,25
0,36,39820,14,13,4,25
0,137,38330,14,61,4,25
0,36,36170,14,13,4,25
0,28,30690,14,61,4,25
0,137,39450,14,61,4,25
0,43,20330,14,61,5,57
0,137,36450,14,61,5,57
0,227,19360,14,42,5,57
0,227,36240,14,42,5,57
0,63,22020,14,3,5,6
0,84,38640,14,23,5,6
0,245,24720,14,13,5,6
0,123,38630,14,13,5,6
0,84,39020,14,23,5,6
0,103,33220,14,3,5,6
0,103,33220,14,3,5,6
0,43,39870,14,61,5,6
0,137,21660,14,61,5,6
0,137,21300,14,61,5,6
0,69,33120,14,3,5,6
0,69,33120,14,3,5,6
0,28,36510,14,61,5,6
0,227,28610,14,42,5,6
0,227,36270,14,42,5,6
0,72,27860,14,49,5,6
0,36,30110,14,13,5,6
0,176,36700,14,3,5,6
0,229,33310,14,23,5,6
0,202,29840,14,23,5,6
0,137,39540,14,61,5,6
0,23,9470,14,61,5,6
0,227,39800,14,42,5,6
0,176,36530,14,3,5,6
0,261,38740,14,3,5,6
0,129,36590,14,3,5,6
0,99,35050,22,45,7,39
0,99,35050,22,45,7,39
0,99,35050,22,45,7,39
0,99,35050,22,45,7,39
0,205,21070,2,9,3,48
0,127,22260,3,8,5,33
0,216,22260,3,8,5,33
0,216,25950,3,12,5,33
0,206,25950,3,12,5,33
0,221,33480,11,69,5,33
0,199,30710,22,53,5,34
0,13,2190,5,52,5,34
0,139,34450,5,52,5,34
0,139,34450,5,52,5,34
0,213,24080,5,56,5,34
0,264,20830,5,52,5,34
0,72,0,14,49,6,44
0,227,0,14,42,6,44
0,137,0,14,61,6,44
0,227,0,14,42,6,44
0,227,0,14,42,6,44
0,72,0,14,49,6,44
0,269,31820,5,52,5,7
0,269,27870,5,52,5,7
0,269,37160,5,52,5,7
0,269,38110,5,52,5,7
0,200,34100,14,13,5,32
0,137,32100,14,61,5,32
0,137,33480,14,61,5,32
0,201,21670,14,18,5,32
0,227,30660,14,42,5,32
0,84,19530,14,23,5,32
0,69,17540,14,3,5,32
0,84,19400,14,23,5,32
0,227,33650,14,42,5,32
0,137,32170,14,61,5,32
0,69,36230,14,3,5,32
0,96,21290,14,3,5,32
0,43,20980,14,61,5,32
0,227,32140,14,42,5,32
0,84,21250,14,23,5,32
0,96,21330,14,3,5,32
0,96,21540,14,3,5,32
0,96,18630,14,3,5,32
0,109,17550,14,13,5,32
0,227,21370,14,42,5,32
0,84,19800,14,23,5,32
0,137,21510,14,61,5,32
0,72,36200,14,49,5,32
0,266,21300,14,3,5,32
0,137,20330,14,61,5,32
0,69,19790,14,3,5,32
0,69,13610,14,3,5,32
0,137,21140,14,61,5,32
0,227,22090,14,42,5,32
0,266,21650,14,3,5,32
0,84,19540,14,23,5,32
0,84,19500,14,23,5,32
0,11,23830,10,25,5,33
0,217,23830,10,25,5,33
0,134,20230,18,11,5,33
0,217,28860,10,25,7,33
0,72,0,14,49,11,52
0,227,0,14,42,11,52
0,227,0,14,42,11,52
0,72,0,14,49,11,52
0,137,0,14,61,11,52
0,227,0,14,42,11,52
0,28,0,14,61,11,52
0,227,0,14,42,11,52
0,72,0,14,49,11,52
0,227,0,14,42,11,52
0,137,0,14,61,11,52
0,72,0,14,49,11,52
0,269,33110,5,52,5,13
0,269,29920,5,52,5,13
0,269,29920,5,52,5,13
0,13,13990,5,52,5,13
0,13,13990,5,52,5,13
0,139,16520,5,52,5,13
0,13,5070,5,52,5,13
0,269,33800,5,52,5,13
0,269,35520,5,52,5,13
0,269,36610,5,52,5,13
0,269,16600,5,52,5,13
0,269,31580,5,52,5,13
0,269,30080,5,52,5,3
0,269,27440,5,52,5,3
0,227,37980,14,42,5,25
0,69,39350,14,3,5,25
0,84,39410,14,23,5,25
0,69,15090,14,3,5,25
0,245,16570,14,13,5,25
0,103,31930,14,3,5,25
0,103,31930,14,3,5,25
0,227,32570,14,42,5,25
0,246,32790,14,3,5,25
0,227,38240,14,42,5,25
0,227,36820,14,42,5,25
0,137,20820,14,61,5,25
0,41,26290,14,55,5,25
0,99,28550,22,45,5,20
0,99,23930,22,45,9,20
0,99,23930,22,45,9,20
0,99,35280,22,45,9,20
0,99,33880,22,45,9,20
0,99,33880,22,45,9,20
0,99,30350,22,45,9,20
0,99,30350,22,45,9,20
0,99,30350,22,45,9,20
0,99,30350,22,45,9,20
0,99,35290,22,45,9,20
0,99,24010,22,45,9,20
0,137,30760,14,61,5,31
0,28,23950,14,61,5,31
0,72,20430,14,49,5,31
0,137,21580,14,61,5,31
0,227,38350,14,42,5,31
0,227,35090,14,42,5,31
0,227,33280,14,42,5,31
0,96,21230,14,3,5,31
0,72,35810,14,49,5,31
0,227,34790,14,42,5,31
0,227,39630,14,42,5,31
0,268,20950,14,3,5,31
0,227,36130,14,42,5,31
0,227,38760,14,42,5,31
0,227,37540,14,42,5,31
0,227,36580,14,42,5,31
0,137,39730,14,61,5,31
0,227,38590,14,42,5,31
0,112,34280,22,53,7,1
0,112,31490,22,53,7,1
0,112,35650,22,53,7,1
0,112,35730,22,53,7,1
0,95,4740,22,53,7,1
0,112,35230,22,53,7,1
0,112,31420,22,53,7,1
0,112,34410,22,53,7,1
0,139,22170,5,52,7,1
0,213,22350,5,56,7,1
0,213,22350,5,56,7,1
0,139,29690,5,52,7,1
0,112,35350,22,53,7,1
0,112,20100,22,53,7,1
0,139,18700,5,52,7,1
0,272,6100,5,52,7,1
0,139,36050,5,52,7,1
0,139,36050,5,52,7,1
0,228,17080,5,56,7,1
0,227,0,14,42,11,39
0,221,34620,11,69,5,21
0,136,34670,4,69,5,21
0,57,34670,4,69,5,21
0,221,34670,11,69,5,21
0,36,29200,14,13,5,2
0,41,23520,14,55,5,2
0,41,23520,14,55,5,2
0,41,23520,14,55,5,2
0,41,23520,14,55,5,2
0,41,23520,14,55,5,2
0,99,26370,22,45,7,39
0,99,26370,22,45,7,39
0,227,39440,14,42,5,52
0,137,0,14,61,5,52
0,72,0,14,49,5,52
0,28,0,14,61,5,52
0,137,21220,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,137,0,14,61,5,5
0,221,33240,11,69,5,33
0,37,34570,18,11,9,33
0,273,34570,18,11,9,33
0,122,20250,22,36,5,35
0,13,5050,5,52,9,35
0,13,5050,5,52,9,35
0,56,29420,5,41,9,35
0,84,20890,14,23,5,32
0,36,34040,14,13,5,32
0,96,32580,14,3,5,32
0,96,21700,14,3,5,32
0,96,21450,14,3,5,32
0,77,39070,14,3,5,32
0,84,19330,14,23,5,32
0,196,21090,14,61,5,32
0,84,38750,14,23,5,32
0,36,38720,14,13,5,32
0,84,19380,14,23,5,32
0,253,25420,17,19,5,28
0,134,35180,18,11,5,28
0,137,25240,14,61,5,34
0,200,26330,14,13,5,34
0,56,19740,5,41,5,25
0,63,27940,14,3,5,57
0,215,31440,14,23,5,57
0,215,31440,14,23,5,57
0,200,35920,14,13,5,57
0,99,31730,22,45,9,35
0,99,31730,22,45,9,35
0,99,31730,22,45,9,35
0,99,31730,22,45,9,35
0,99,31730,22,45,9,35
0,99,34140,22,45,9,35
0,99,34140,22,45,9,35
0,99,34140,22,45,9,35
0,99,34140,22,45,9,35
0,99,34140,22,45,9,35
0,99,34940,22,45,9,35
0,99,34280,22,45,9,35
0,99,34280,22,45,9,35
0,99,30290,22,45,9,35
0,122,19890,22,36,9,35
0,99,30280,22,45,9,35
0,99,30280,22,45,9,35
0,99,34020,22,45,9,35
0,99,34020,22,45,9,35
0,99,31940,22,45,9,35
0,131,27020,5,20,9,35
0,139,34930,5,52,9,35
0,56,30320,5,41,9,35
0,99,20790,22,45,9,35
0,99,20790,22,45,9,35
0,99,20790,22,45,9,35
0,135,16030,10,66,3,52
0,217,24010,10,25,3,52
0,221,25850,11,69,3,52
0,221,26140,11,69,3,52
0,217,23490,10,25,3,52
0,217,25440,10,25,3,52
0,57,25440,10,25,3,52
0,217,26340,10,25,3,52
0,200,39890,14,13,5,54
0,109,21620,14,13,5,54
0,84,37020,14,23,5,54
0,227,39810,14,42,5,54
0,44,30990,14,3,5,54
0,137,21400,14,61,5,54
0,84,21280,14,23,5,54
0,120,39210,14,49,5,54
0,120,39210,14,49,5,54
0,266,20830,14,3,5,54
0,69,34580,14,3,5,54
0,63,36580,14,3,5,54
0,201,33810,14,18,5,54
0,137,40450,14,61,5,54
0,227,39400,14,42,5,54
0,227,39830,14,42,5,54
0,227,39480,14,42,5,54
0,72,39160,14,49,5,54
0,205,21640,2,9,3,48
0,205,21210,2,9,3,48
0,205,21530,2,9,3,48
0,198,16490,4,27,5,48
0,128,16490,4,27,5,48
0,19,36290,12,17,5,48
0,99,34950,22,45,7,39
0,99,34950,22,45,7,39
0,72,36890,14,49,5,33
0,245,36590,14,13,5,33
0,103,20170,14,3,5,33
0,36,30320,14,13,5,33
0,227,21870,14,42,5,33
0,227,0,14,42,5,5
0,84,22360,14,23,5,33
0,69,21450,14,3,5,33
0,69,19130,14,3,5,33
0,69,32630,14,3,5,33
0,69,32630,14,3,5,33
0,84,22270,14,23,5,33
0,103,20310,14,3,5,33
0,227,36040,14,42,8,52
0,227,0,14,42,8,52
0,221,25440,11,69,3,52
0,216,15000,3,12,3,52
0,104,15000,3,12,3,52
0,217,24490,10,25,3,52
0,221,25440,11,69,3,52
0,72,0,14,49,5,47
0,137,21330,14,61,7,47
0,137,21510,14,61,7,47
0,229,20700,14,23,7,47
0,227,19490,14,42,7,47
0,36,29770,14,13,7,47
0,86,5390,14,3,7,47
0,227,21720,14,42,7,47
0,137,21310,14,61,7,47
0,227,22790,14,42,7,47
0,227,28660,14,42,7,47
0,137,21080,14,61,7,47
0,137,21420,14,61,7,47
0,227,20840,14,42,7,47
0,36,32070,14,13,7,47
0,137,20770,14,61,7,47
0,227,34760,14,42,7,47
0,227,34530,14,42,7,47
0,227,35610,14,42,7,47
0,227,19530,14,42,7,47
0,137,21170,14,61,7,47
0,107,22420,14,23,7,47
0,202,32400,14,23,7,47
0,202,28540,14,23,7,47
0,202,34070,14,23,7,47
0,137,20770,14,61,7,47
0,72,32310,14,49,7,47
0,267,31450,14,63,7,47
0,28,12640,14,61,7,47
0,245,24780,14,13,5,25
0,245,17150,14,13,5,25
0,113,34800,14,3,5,25
0,248,24240,14,61,5,25
0,222,35120,14,3,5,25
0,248,34930,14,61,5,25
0,41,20740,14,55,5,25
0,58,36340,14,61,5,25
0,222,35150,14,3,5,25
0,248,25080,14,61,5,25
0,58,33900,14,61,5,25
0,24,29540,14,63,5,25
0,99,35260,1,39,5,5
0,99,35260,1,39,5,5
0,99,35260,1,39,5,5
0,99,35260,1,39,5,5
0,251,19980,7,69,5,33
0,123,18340,14,13,6,40
0,227,35390,14,42,6,40
0,43,21220,14,61,6,40
0,137,30510,14,61,6,40
0,84,21130,14,23,6,40
0,69,21620,14,3,6,40
0,120,28930,14,49,6,40
0,227,36580,14,42,6,40
0,72,32710,14,49,6,40
0,72,20970,14,49,6,40
0,36,29590,14,13,6,40
0,137,31130,14,61,6,40
0,129,8090,14,3,6,40
0,99,29790,1,39,5,66
0,99,29790,1,39,5,66
0,253,8080,17,19,5,66
0,95,3140,3,8,5,48
0,217,35010,10,25,5,48
0,57,35010,10,25,5,48
0,72,38400,14,49,11,52
0,227,35900,14,42,7,17
0,36,31650,14,13,7,17
0,196,39030,14,3,7,17
0,109,23150,14,13,7,17
0,201,19830,14,18,7,17
0,227,21950,14,42,7,17
0,84,21020,14,23,7,17
0,109,34200,14,13,7,17
0,227,37590,14,42,7,17
0,246,29770,14,3,7,17
0,84,38970,14,23,7,17
0,93,21000,14,13,7,17
0,137,36840,14,61,7,17
0,69,39960,14,3,7,17
0,69,39960,14,3,7,17
0,84,19750,14,23,7,17
0,266,21670,14,3,7,17
0,123,35650,14,13,5,7
0,123,35650,14,13,5,7
0,123,35650,14,13,5,7
0,200,33230,14,13,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,15510,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,62,32400,14,3,5,7
0,124,27830,14,13,5,7
0,123,27830,14,13,5,7
0,124,33990,14,13,5,7
0,123,33990,14,13,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,62,31070,14,3,5,7
0,123,30960,14,13,5,7
0,123,30960,14,13,5,7
0,123,20160,14,13,5,7
0,36,16450,14,13,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,62,32150,14,3,5,7
0,123,36990,14,13,5,7
0,123,36990,14,13,5,7
0,123,36990,14,13,5,7
0,32,23790,14,63,5,7
0,32,23790,14,63,5,7
0,63,19250,14,3,5,7
0,123,32280,14,13,5,7
0,123,37730,14,13,5,7
0,123,37730,14,13,5,7
0,123,27190,14,13,5,7
0,123,27190,14,13,5,7
0,123,23860,14,13,5,7
0,123,23860,14,13,5,7
0,36,37620,14,13,5,7
0,36,35350,14,13,5,7
0,200,18980,14,13,5,7
0,200,20660,14,13,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32950,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,62,32180,14,3,5,7
0,36,18700,14,13,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,18050,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,62,35630,14,3,5,7
0,63,21020,14,3,5,7
0,63,21020,14,3,5,7
0,200,19270,14,13,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,62,25790,14,3,5,7
0,123,32830,14,13,5,7
0,124,32830,14,13,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,33060,14,3,5,7
0,62,12570,14,3,5,7
0,62,12570,14,3,5,7
0,62,12570,14,3,5,7
0,62,12570,14,3,5,7
0,62,12570,14,3,5,7
0,62,12570,14,3,5,7
0,62,12570,14,3,5,7
0,124,29260,14,13,5,7
