D_CLIENTE,ESTADO,D_EMPRESA_TRANSPORTISTA,TIPOTRANSPORTE,PESO_NETO,CAP_MAXIMA,CIUDAD,PLANTAORIGEN_Pesqueria,TIPO_SERVICIO_LO,TIPO_PERMISO_Despacho,TIPO_PERMISO_Cliente ENVIA,TIPO_PERMISO_Traslado Externo,TIPO_PERMISO_Traslado Externo sin Pesada
157,14,TRANSPORTE66,6,32330,54.0,49,1,1,0,0,1,0
260,14,TRANSPORTE68,5,20290,54.0,61,1,1,0,1,0,0
140,14,TRANSPORTE81,3,23770,46.5,3,1,1,0,0,1,0
204,14,TRANSPORTE54,5,35980,54.0,3,1,1,0,0,1,0
201,14,TRANSPORTE43,5,33100,54.0,18,1,1,0,0,1,0
157,14,TRANSPORTE53,6,32250,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE68,5,33130,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE63,6,32280,54.0,49,1,1,0,0,1,0
152,14,TRANSPORTE70,5,32990,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE53,6,33280,54.0,49,1,1,0,0,1,0
201,14,TRANSPORTE22,7,38670,54.0,18,1,1,0,0,1,0
268,14,TRANSPORTE53,6,36060,54.0,3,1,1,0,1,0,0
201,14,TRANSPORTE68,5,36200,54.0,18,1,1,0,0,1,0
201,14,TRANSPORTE52,11,29000,54.0,18,1,1,0,0,1,0
157,14,TRANSPORTE63,6,33220,54.0,49,1,1,0,0,1,0
260,14,TRANSPORTE68,7,12990,54.0,61,1,1,0,1,0,0
157,14,TRANSPORTE53,6,33540,54.0,49,1,1,0,0,1,0
268,14,TRANSPORTE53,6,38550,54.0,3,1,1,0,1,0,0
268,14,TRANSPORTE63,6,33460,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE53,6,20960,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,20840,54.0,42,1,1,0,0,1,0
99,1,TRANSPORTE61,3,25800,46.5,39,1,0,0,1,0,0
30,14,TRANSPORTE22,5,21830,54.0,3,1,1,0,1,0,0
157,14,TRANSPORTE63,6,31130,54.0,49,1,1,0,0,1,0
268,14,TRANSPORTE63,6,36100,54.0,3,1,1,0,1,0,0
84,14,TRANSPORTE53,6,35860,54.0,23,1,1,0,1,0,0
69,14,TRANSPORTE63,6,22650,54.0,3,1,1,0,1,0,0
157,14,TRANSPORTE66,6,27670,54.0,49,1,1,0,0,1,0
151,14,TRANSPORTE19,5,34200,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE66,6,27540,54.0,49,1,1,0,0,1,0
77,14,TRANSPORTE53,6,28610,54.0,3,1,1,0,0,1,0
268,14,TRANSPORTE19,5,33150,54.0,3,1,1,0,1,0,0
201,14,TRANSPORTE53,6,37790,54.0,18,1,1,0,0,1,0
157,14,TRANSPORTE66,6,20550,54.0,49,1,1,0,0,1,0
120,14,TRANSPORTE68,5,31370,54.0,49,1,1,0,1,0,0
28,14,TRANSPORTE49,5,28600,54.0,61,1,1,0,0,1,0
268,14,TRANSPORTE16,5,38850,54.0,3,1,1,0,1,0,0
168,14,TRANSPORTE63,6,28350,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE53,6,31290,54.0,49,1,1,0,0,1,0
144,14,TRANSPORTE53,6,35920,54.0,3,1,1,0,0,1,0
111,14,TRANSPORTE63,6,23110,54.0,23,1,1,0,0,1,0
227,14,TRANSPORTE53,6,21320,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE57,6,21360,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE53,6,28920,54.0,49,1,1,0,0,1,0
151,14,TRANSPORTE59,7,38970,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE7,6,25410,54.0,42,1,1,0,0,1,0
111,14,TRANSPORTE53,6,39110,54.0,23,1,1,0,0,1,0
140,14,TRANSPORTE45,5,39460,54.0,3,1,1,0,0,1,0
28,14,TRANSPORTE70,5,19580,54.0,61,1,1,0,0,1,0
107,17,TRANSPORTE46,5,33690,54.0,60,1,0,1,0,0,0
201,14,TRANSPORTE53,6,33150,54.0,18,1,1,0,0,1,0
227,14,TRANSPORTE53,6,34290,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE63,6,22560,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,37700,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE53,6,20270,54.0,49,1,1,0,0,1,0
145,14,TRANSPORTE57,6,23560,54.0,61,1,1,0,0,1,0
268,14,TRANSPORTE70,3,22590,46.5,3,1,1,0,1,0,0
69,14,TRANSPORTE53,6,22750,54.0,3,1,1,0,1,0,0
137,14,TRANSPORTE68,5,38040,54.0,61,1,1,0,0,1,0
40,14,TRANSPORTE19,5,10870,54.0,23,1,1,0,1,0,0
227,14,TRANSPORTE52,6,30630,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,39050,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE68,5,40130,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE63,6,22630,54.0,42,1,1,0,0,1,0
36,14,TRANSPORTE7,6,23250,54.0,13,1,1,0,0,1,0
201,14,TRANSPORTE53,6,24670,54.0,18,1,1,0,0,1,0
157,14,TRANSPORTE52,6,20530,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE63,6,21240,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,24170,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,20680,54.0,49,1,1,0,0,1,0
201,14,TRANSPORTE53,6,24620,54.0,18,1,1,0,0,1,0
268,14,TRANSPORTE62,5,39090,54.0,3,1,1,0,1,0,0
157,14,TRANSPORTE52,6,20600,54.0,49,1,1,0,0,1,0
268,14,TRANSPORTE19,5,39190,54.0,3,1,1,0,1,0,0
157,14,TRANSPORTE63,6,22220,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE57,6,38630,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE19,5,21370,54.0,42,1,1,0,0,1,0
260,14,TRANSPORTE38,5,36070,54.0,61,1,1,0,1,0,0
157,14,TRANSPORTE52,6,24130,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE52,6,20760,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE57,6,22540,54.0,42,1,1,0,0,1,0
99,1,TRANSPORTE8,5,29530,54.0,39,1,0,0,1,0,0
157,14,TRANSPORTE53,6,39260,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE57,6,39550,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,23670,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE53,6,38980,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE52,6,23520,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,31890,54.0,42,1,1,0,0,1,0
268,14,TRANSPORTE19,5,36010,54.0,3,1,1,0,1,0,0
157,14,TRANSPORTE53,6,28950,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE66,6,23640,54.0,42,1,1,0,0,1,0
145,14,TRANSPORTE66,6,36570,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE63,6,29420,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE53,6,31410,54.0,42,1,1,0,0,1,0
145,14,TRANSPORTE54,5,33580,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE54,6,36300,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE7,6,23630,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE7,6,23510,54.0,42,1,1,0,0,1,0
137,14,TRANSPORTE70,4,29370,48.0,61,1,1,0,0,1,0
56,5,TRANSPORTE85,5,36640,54.0,41,1,0,0,0,1,0
145,14,TRANSPORTE57,6,38290,54.0,61,1,1,0,0,1,0
56,5,TRANSPORTE83,5,36740,54.0,41,1,0,0,0,1,0
56,5,TRANSPORTE74,7,37500,54.0,41,1,0,0,0,1,0
151,14,TRANSPORTE70,7,36660,54.0,3,1,1,0,0,1,0
175,20,TRANSPORTE61,5,31580,54.0,28,1,0,0,0,1,0
175,20,TRANSPORTE61,5,32040,54.0,28,1,0,0,0,1,0
176,14,TRANSPORTE63,6,32880,54.0,3,1,1,0,1,0,0
176,14,TRANSPORTE63,6,32430,54.0,3,1,1,0,1,0,0
157,14,TRANSPORTE63,6,24110,54.0,49,1,1,0,0,1,0
78,14,TRANSPORTE53,6,24500,54.0,3,1,1,0,1,0,0
78,14,TRANSPORTE63,6,24600,54.0,3,1,1,0,1,0,0
145,14,TRANSPORTE59,5,19630,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE53,6,23980,54.0,49,1,1,0,0,1,0
56,5,TRANSPORTE75,5,33490,54.0,41,1,0,0,0,1,0
157,14,TRANSPORTE53,6,21440,54.0,49,1,1,0,0,1,0
99,1,TRANSPORTE61,3,25720,46.5,39,1,0,0,1,0,0
157,14,TRANSPORTE53,6,21200,54.0,49,1,1,0,0,1,0
77,14,TRANSPORTE63,6,28410,54.0,3,1,1,0,0,1,0
15,5,TRANSPORTE66,6,19820,54.0,20,1,0,0,1,0,0
145,14,TRANSPORTE52,6,36260,54.0,61,1,1,0,0,1,0
56,5,TRANSPORTE75,5,31810,54.0,41,1,0,0,0,1,0
137,14,TRANSPORTE66,5,39580,54.0,61,1,1,0,0,1,0
266,14,TRANSPORTE53,6,31030,54.0,3,1,1,0,1,0,0
111,14,TRANSPORTE53,6,33990,54.0,23,1,1,0,0,1,0
229,14,TRANSPORTE53,6,33240,54.0,23,1,1,0,1,0,0
111,14,TRANSPORTE53,6,29370,54.0,23,1,1,0,0,1,0
227,14,TRANSPORTE52,6,33190,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE63,6,20740,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE52,6,21290,54.0,49,1,1,0,0,1,0
77,14,TRANSPORTE53,6,32460,54.0,3,1,1,0,0,1,0
145,14,TRANSPORTE66,6,19590,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE52,6,21390,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE63,6,20170,54.0,42,1,1,0,0,1,0
152,14,TRANSPORTE68,5,33360,54.0,3,1,1,0,0,1,0
103,14,TRANSPORTE53,6,23870,54.0,3,1,1,0,1,0,0
144,14,TRANSPORTE53,6,30050,54.0,3,1,1,0,0,1,0
151,14,TRANSPORTE68,5,35180,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE53,6,21760,54.0,42,1,1,0,0,1,0
28,14,TRANSPORTE68,8,32350,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,38090,54.0,42,1,1,0,0,1,0
151,14,TRANSPORTE70,5,30840,54.0,3,1,1,0,0,1,0
151,14,TRANSPORTE68,7,36310,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE68,5,38020,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE53,6,31840,54.0,42,1,1,0,0,1,0
151,14,TRANSPORTE63,5,30990,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE52,6,35140,54.0,42,1,1,0,0,1,0
152,14,TRANSPORTE68,5,40410,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE63,6,21880,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE52,6,37610,54.0,42,1,1,0,0,1,0
78,14,TRANSPORTE62,5,24570,51.0,3,1,1,0,1,0,0
145,14,TRANSPORTE53,6,22150,54.0,61,1,1,0,0,1,0
268,14,TRANSPORTE63,6,39010,54.0,3,1,1,0,1,0,0
111,14,TRANSPORTE53,6,23340,54.0,23,1,1,0,0,1,0
77,14,TRANSPORTE53,6,26460,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE54,6,21900,54.0,42,1,1,0,0,1,0
144,14,TRANSPORTE53,6,38300,54.0,3,1,1,0,0,1,0
145,14,TRANSPORTE53,6,34820,54.0,61,1,1,0,0,1,0
201,14,TRANSPORTE68,5,29850,54.0,18,1,1,0,0,1,0
227,14,TRANSPORTE70,7,38880,54.0,42,1,1,0,0,1,0
145,14,TRANSPORTE53,6,22190,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,24140,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE54,5,33570,54.0,42,1,1,0,0,1,0
145,14,TRANSPORTE53,6,21060,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,23380,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE38,5,38750,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,35230,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,34280,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE49,5,38710,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE49,5,38700,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,35190,54.0,42,1,1,0,0,1,0
56,5,TRANSPORTE75,5,28530,54.0,41,1,0,0,0,1,0
157,14,TRANSPORTE63,6,22530,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,36960,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE70,3,20710,46.5,42,1,1,0,0,1,0
157,14,TRANSPORTE53,6,22500,54.0,49,1,1,0,0,1,0
99,1,TRANSPORTE8,5,28220,54.0,39,1,0,0,1,0,0
157,14,TRANSPORTE52,6,32650,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE63,6,33640,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE38,5,23740,54.0,42,1,1,0,0,1,0
69,14,TRANSPORTE53,6,31950,54.0,3,1,1,0,1,0,0
99,1,TRANSPORTE8,5,29110,54.0,39,1,0,0,1,0,0
151,14,TRANSPORTE63,5,32120,54.0,3,1,1,0,0,1,0
18,5,TRANSPORTE52,6,19180,54.0,7,1,0,0,1,0,0
151,14,TRANSPORTE68,5,39500,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE53,6,31320,54.0,42,1,1,0,0,1,0
201,14,TRANSPORTE70,3,26280,46.5,18,1,1,0,0,1,0
227,14,TRANSPORTE53,6,28330,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE52,6,36330,54.0,42,1,1,0,0,1,0
260,14,TRANSPORTE38,5,20690,54.0,61,1,1,0,1,0,0
18,5,TRANSPORTE66,6,25450,54.0,7,1,0,0,1,0,0
18,5,TRANSPORTE66,6,25360,54.0,7,1,0,0,1,0,0
260,14,TRANSPORTE59,5,10220,54.0,61,1,1,0,1,0,0
204,14,TRANSPORTE59,7,36900,54.0,3,1,1,0,0,1,0
260,14,TRANSPORTE38,5,12330,54.0,61,1,1,0,1,0,0
260,14,TRANSPORTE38,5,7800,54.0,61,1,1,0,1,0,0
204,14,TRANSPORTE38,5,35020,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE38,5,36610,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE38,7,31260,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE38,5,33130,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE53,6,33910,54.0,42,1,1,0,0,1,0
145,14,TRANSPORTE81,3,20350,46.5,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,33670,54.0,42,1,1,0,0,1,0
145,14,TRANSPORTE53,6,26060,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE53,6,35800,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE53,6,33730,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE70,5,21160,54.0,49,1,1,0,0,1,0
145,14,TRANSPORTE49,5,20540,54.0,61,1,1,0,0,1,0
204,14,TRANSPORTE49,5,36210,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE53,6,33660,54.0,42,1,1,0,0,1,0
204,14,TRANSPORTE22,5,37830,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE63,6,25850,54.0,49,1,1,0,0,1,0
205,2,TRANSPORTE38,5,9630,54.0,9,1,0,0,0,1,0
157,14,TRANSPORTE52,6,28720,54.0,49,1,1,0,0,1,0
236,18,TRANSPORTE75,5,33990,54.0,60,1,0,0,0,1,0
56,5,TRANSPORTE75,5,30120,54.0,41,1,0,0,0,1,0
227,14,TRANSPORTE53,6,35820,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE66,6,22880,54.0,42,1,1,0,0,1,0
69,14,TRANSPORTE63,6,32020,54.0,3,1,1,0,1,0,0
18,5,TRANSPORTE71,7,25590,54.0,7,1,0,0,1,0,0
56,5,TRANSPORTE82,5,36700,54.0,41,1,0,0,0,1,0
56,5,TRANSPORTE78,5,29940,54.0,41,1,0,0,0,1,0
56,5,TRANSPORTE82,5,34810,54.0,41,1,0,0,0,1,0
204,14,TRANSPORTE45,5,30650,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE54,5,25090,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE63,6,38280,54.0,42,1,1,0,0,1,0
204,14,TRANSPORTE19,5,27650,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE49,5,33610,54.0,42,1,1,0,0,1,0
260,14,TRANSPORTE38,7,11860,54.0,61,1,1,0,1,0,0
227,14,TRANSPORTE70,3,22960,46.5,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,38700,54.0,42,1,1,0,0,1,0
268,14,TRANSPORTE59,7,38870,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE53,6,20970,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE53,6,21990,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE52,11,38920,54.0,49,1,1,0,0,1,0
56,5,TRANSPORTE86,5,27550,54.0,41,1,0,0,0,1,0
157,14,TRANSPORTE53,6,37790,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,22480,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE63,6,22360,54.0,49,1,1,0,0,1,0
204,14,TRANSPORTE38,5,30100,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE38,5,22010,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE63,6,38010,54.0,49,1,1,0,0,1,0
268,14,TRANSPORTE38,5,37590,54.0,3,1,1,0,1,0,0
268,14,TRANSPORTE38,5,37660,54.0,3,1,1,0,1,0,0
28,14,TRANSPORTE38,5,33250,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE52,6,27640,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE63,6,26270,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE62,5,38900,54.0,42,1,1,0,0,1,0
15,5,TRANSPORTE4,5,27390,54.0,20,1,0,0,1,0,0
268,14,TRANSPORTE38,5,37900,54.0,3,1,1,0,1,0,0
157,14,TRANSPORTE53,6,39160,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE70,5,21310,54.0,49,1,1,0,0,1,0
268,14,TRANSPORTE59,5,38840,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE57,7,28430,54.0,42,1,1,0,0,1,0
145,14,TRANSPORTE68,5,38860,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,21060,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE54,5,22940,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE52,11,33560,54.0,42,1,1,0,0,1,0
145,14,TRANSPORTE19,5,19650,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE63,6,25550,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE63,6,35160,54.0,42,1,1,0,0,1,0
69,14,TRANSPORTE66,6,32180,54.0,3,1,1,0,1,0,0
28,14,TRANSPORTE68,5,20270,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,33220,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE66,6,24150,54.0,49,1,1,0,0,1,0
266,14,TRANSPORTE53,6,27420,54.0,3,1,1,0,1,0,0
227,14,TRANSPORTE56,11,32960,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE70,5,37580,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE70,5,21030,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE53,6,37380,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE63,6,33640,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE53,6,38160,54.0,49,1,1,0,0,1,0
146,1,TRANSPORTE61,5,32890,54.0,39,1,0,0,1,0,0
56,5,TRANSPORTE82,7,31060,54.0,41,1,0,0,0,1,0
56,5,TRANSPORTE76,5,37760,54.0,41,1,0,0,0,1,0
99,1,TRANSPORTE61,5,34670,54.0,39,1,0,0,1,0,0
268,14,TRANSPORTE70,5,38680,54.0,3,1,1,0,1,0,0
56,5,TRANSPORTE74,5,25980,54.0,41,1,0,0,0,1,0
56,5,TRANSPORTE74,7,31360,54.0,41,1,0,0,0,1,0
157,14,TRANSPORTE61,6,24250,54.0,49,1,1,0,0,1,0
268,14,TRANSPORTE68,5,37340,54.0,3,1,1,0,1,0,0
157,14,TRANSPORTE53,6,22910,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE63,6,21210,54.0,49,1,1,0,0,1,0
153,14,TRANSPORTE52,11,33270,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE61,6,24260,54.0,49,1,1,0,0,1,0
268,14,TRANSPORTE53,6,33320,54.0,3,1,1,0,1,0,0
201,14,TRANSPORTE38,5,33380,54.0,18,1,1,0,0,1,0
227,14,TRANSPORTE57,6,21970,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE61,6,38270,54.0,49,1,1,0,0,1,0
260,14,TRANSPORTE68,5,15400,54.0,61,1,1,0,1,0,0
157,14,TRANSPORTE53,6,37610,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,25090,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,24250,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE63,6,23940,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE63,6,22600,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE61,6,26610,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,26780,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE54,6,26790,54.0,49,1,1,0,0,1,0
266,14,TRANSPORTE63,6,32120,54.0,3,1,1,0,1,0,0
204,14,TRANSPORTE54,5,33230,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE57,6,22450,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE38,7,21050,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE66,6,20850,54.0,42,1,1,0,0,1,0
227,14,TRANSPORTE57,6,22990,54.0,42,1,1,0,0,1,0
266,14,TRANSPORTE53,6,23860,54.0,3,1,1,0,1,0,0
109,14,TRANSPORTE63,6,22730,54.0,13,1,1,0,1,0,0
201,14,TRANSPORTE38,5,34790,54.0,18,1,1,0,0,1,0
227,14,TRANSPORTE52,6,37360,54.0,42,1,1,0,0,1,0
266,14,TRANSPORTE19,5,22510,54.0,3,1,1,0,1,0,0
204,14,TRANSPORTE19,5,33980,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE54,6,22340,54.0,49,1,1,0,0,1,0
201,14,TRANSPORTE62,5,32960,51.0,18,1,1,0,0,1,0
77,14,TRANSPORTE53,6,28780,54.0,3,1,1,0,0,1,0
153,14,TRANSPORTE38,5,39430,54.0,61,1,1,0,0,1,0
227,14,TRANSPORTE53,6,31510,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE70,5,21430,54.0,49,1,1,0,0,1,0
204,14,TRANSPORTE59,5,21830,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE63,6,23140,54.0,49,1,1,0,0,1,0
6,14,TRANSPORTE70,5,30720,54.0,61,1,1,0,1,0,0
145,14,TRANSPORTE66,6,23700,54.0,61,1,1,0,0,1,0
204,14,TRANSPORTE68,5,32670,54.0,3,1,1,0,0,1,0
144,14,TRANSPORTE53,6,27250,54.0,3,1,1,0,0,1,0
144,14,TRANSPORTE53,6,38430,54.0,3,1,1,0,0,1,0
6,14,TRANSPORTE38,5,29790,54.0,61,1,1,0,1,0,0
157,14,TRANSPORTE63,6,29550,54.0,49,1,1,0,0,1,0
28,14,TRANSPORTE70,5,25530,54.0,61,1,1,0,0,1,0
157,14,TRANSPORTE53,6,29880,54.0,49,1,1,0,0,1,0
204,14,TRANSPORTE19,5,27050,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE68,8,31850,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE54,5,19410,54.0,3,1,1,0,0,1,0
151,14,TRANSPORTE38,5,19580,54.0,3,1,1,0,0,1,0
227,14,TRANSPORTE57,6,37360,54.0,42,1,1,0,0,1,0
157,14,TRANSPORTE53,6,29960,54.0,49,1,1,0,0,1,0
145,14,TRANSPORTE57,6,18410,54.0,61,1,1,0,0,1,0
169,14,TRANSPORTE53,6,30460,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE53,6,32480,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,38690,54.0,49,1,1,0,0,1,0
169,14,TRANSPORTE7,6,30190,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE53,6,30200,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,30110,54.0,49,1,1,0,0,1,0
204,14,TRANSPORTE68,5,36820,54.0,3,1,1,0,0,1,0
204,14,TRANSPORTE19,5,27810,54.0,3,1,1,0,0,1,0
137,14,TRANSPORTE52,6,21320,54.0,61,1,1,0,0,1,0
77,14,TRANSPORTE53,6,28710,54.0,3,1,1,0,0,1,0
268,14,TRANSPORTE19,5,36160,54.0,3,1,1,0,1,0,0
204,14,TRANSPORTE38,5,37700,54.0,3,1,1,0,0,1,0
144,14,TRANSPORTE19,5,20480,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE53,6,27340,54.0,49,1,1,0,0,1,0
204,14,TRANSPORTE70,5,36440,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE63,6,26400,54.0,49,1,1,0,0,1,0
133,5,TRANSPORTE66,6,26950,54.0,7,1,0,0,1,0,0
56,5,TRANSPORTE75,5,28800,54.0,41,1,0,0,0,1,0
157,14,TRANSPORTE53,6,23340,54.0,49,1,1,0,0,1,0
157,14,TRANSPORTE53,6,23230,54.0,49,1,1,0,0,1,0
268,14,TRANSPORTE38,5,33350,54.0,3,1,1,0,1,0,0
260,14,TRANSPORTE68,5,24270,54.0,61,1,1,0,1,0,0
137,14,TRANSPORTE53,6,32370,54.0,61,1,1,0,0,1,0
137,14,TRANSPORTE53,6,32820,54.0,61,1,1,0,0,1,0
140,14,TRANSPORTE22,5,24960,54.0,3,1,1,0,0,1,0
137,14,TRANSPORTE57,6,32210,54.0,61,1,1,0,0,1,0
268,14,TRANSPORTE22,5,34770,54.0,3,1,1,0,1,0,0
145,14,TRANSPORTE52,11,32290,54.0,61,1,1,0,0,1,0
160,0,TRANSPORTE84,9,28230,54.0,0,1,0,0,1,0,0
251,7,TRANSPORTE53,5,36970,54.0,69,1,0,0,1,0,0
202,14,TRANSPORTE68,8,30160,54.0,23,1,1,0,0,1,0
227,14,TRANSPORTE7,6,18490,54.0,42,1,1,0,0,1,0
77,14,TRANSPORTE53,6,28780,54.0,3,1,1,0,0,1,0
77,14,TRANSPORTE53,6,28890,54.0,3,1,1,0,0,1,0
157,14,TRANSPORTE53,6,23020,54.0,49,1,1,0,0,1,0
227,14,TRANSPORTE57,6,19600,54.0,42,1,1,0,0,1,0
26,3,TRANSPORTE66,6,29930,54.0,14,1,0,0,1,0,0
157,14,TRANSPORTE53,6,38910,54.0,49,1,1,0,0,1,0
202,14,TRANSPORTE19,5,29030,54.0,23,1,1,0,0,1,0
145,14,TRANSPORTE63,6,21790,54.0,61,1,1,0,0,1,0
